id,type,src,dst,app,latency,message,ctime,size,buffer
1134,LINK,6,53,2,14.2969127,M.USER.APP.2,8940.870156099998,2969127,590
1147,LINK,175,106,2,36.989709,M.USER.APP.2,8940.989709,2969127,590
509,LINK,74,153,1,37.373908666666665,M.USER.APP.1,8948.896260305552,4121726,589
781,LINK,15,68,0,15.323292333333333,M.USER.APP.0,8949.706504055559,1939754,589
1153,LINK,3,15,5,26.33181822222222,M.USER.APP.5,8951.422078095238,2986364,588
774,LINK,111,152,3,39.91934333333333,M.USER.APP.3,8955.134150785732,2758030,588
756,LINK,106,15,1,30.4121726,M.USER.APP.1,8956.13223708336,4121726,587
1155,LINK,196,185,7,49.08760375,M.USER.APP.7,8956.450138333334,4350415,587
1154,LINK,190,109,6,54.461505,M.USER.APP.6,8957.266388749998,2307525,587
782,LINK,185,112,1,55.0304315,M.USER.APP.1,8957.482996500019,4121726,587
1156,LINK,197,173,8,57.031902,M.USER.APP.8,8961.031902,3095706,586
781,LINK,68,183,0,60.4849385,M.USER.APP.0,8965.029796388892,1939754,586
1000,LINK,0,15,8,14.343967333333334,M.USER.APP.8,8968.561461866651,3095706,586
1124,LINK,3,7,3,11.14515947368421,M.USER.APP.3,8968.858004785718,2758030,586
788,LINK,112,4,4,30.7944858,M.USER.APP.4,8974.160790750004,3972429,586
1148,LINK,64,7,2,60.5938254,M.USER.APP.2,8976.989709,2969127,586
1149,LINK,107,7,2,38.2969127,M.USER.APP.2,8977.4845635,2969127,586
1153,LINK,15,27,5,12.5972728,M.USER.APP.5,8977.753896317461,2986364,586
1147,LINK,106,15,2,30.2969127,M.USER.APP.2,8977.979417999999,2969127,586
1014,LINK,173,110,9,19.479237666666666,M.USER.APP.9,8978.389656333316,4437713,586
1124,LINK,7,66,3,22.34475375,M.USER.APP.3,8980.003164259402,2758030,586
1000,LINK,15,68,8,15.515951,M.USER.APP.8,8982.905429199986,3095706,586
580,LINK,74,153,4,37.324143,M.USER.APP.4,8983.337641305552,3972429,586
756,LINK,15,7,1,18.588818,M.USER.APP.1,8986.54440968336,4121726,584
1128,LINK,109,117,6,42.57688125,M.USER.APP.6,8990.925505500003,2307525,583
1014,LINK,110,6,9,34.554714125,M.USER.APP.9,8997.868893999983,4437713,581
1158,LINK,169,192,0,80.64658466666667,M.USER.APP.0,9000,1939754,581
1159,LINK,196,185,1,49.0304315,M.USER.APP.1,9000,4121726,582
1160,LINK,195,175,2,40.989709,M.USER.APP.2,9000,2969127,583
1161,LINK,172,64,2,76.989709,M.USER.APP.2,9000,2969127,584
