id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
74,COMP_M,5,5_20,5_(19-20),33,34,153,153,5_19,5.9812981298129815,2626.6398983186805,2632.6211964484933,2626.6398983186805,2626.6398983186805
74,COMP_M,5,5_22,5_(19-22),33,36,153,153,5_19,3.670967096709671,2626.6398983186805,2630.3108654153903,2626.6398983186805,2626.6398983186805
74,COMP_M,5,5_26,5_(20-26),34,40,153,153,5_20,2.2708270827082706,2632.6211964484933,2634.8920235312016,2632.6211964484933,2632.6211964484933
74,COMP_M,5,5_21,5_(20-21),34,35,153,153,5_20,4.0832083208320835,2632.6211964484933,2636.7044047693253,2632.6211964484933,2632.6211964484933
74,COMP_M,5,5_23,5_(20-23),34,37,153,153,5_20,4.345234523452345,2632.6211964484933,2636.9664309719456,2632.6211964484933,2632.6211964484933
84,COMP_M,3,3_9,M.USER.APP.3,5,23,194,153,None,2.0613061306130613,2660.9132770555543,2662.9745831861674,700.0,2660.9132770555543
84,COMP_M,3,3_10,3_(9-10),23,24,153,153,3_9,5.02930293029303,2662.9745831861674,2668.0038861164603,2662.9745831861674,2662.9745831861674
91,COMP_M,9,9_39,M.USER.APP.9,12,57,197,153,None,4.191819181918192,2698.3925147222208,2702.584333904139,700.0,2698.3925147222208
91,COMP_M,9,9_40,9_(39-40),57,53,153,153,9_39,2.5602560256025604,2702.584333904139,2705.1445899297414,2702.584333904139,2702.584333904139
91,COMP_M,9,9_42,9_(39-42),57,55,153,153,9_39,5.144314431443144,2702.584333904139,2707.728648335582,2702.584333904139,2702.584333904139
91,COMP_M,9,9_41,9_(40-41),53,54,153,153,9_40,2.1939193919391937,2705.1445899297414,2707.3385093216807,2705.1445899297414,2705.1445899297414
91,COMP_M,9,9_43,9_(42-43),55,56,153,153,9_42,5.398239823982398,2707.728648335582,2713.1268881595643,2707.728648335582,2707.728648335582
37,COMP_M,7,7_33,M.USER.APP.7,10,47,198,153,None,4.825982598259826,2735.8426530555544,2740.6686356538144,300.0,2735.8426530555544
37,COMP_M,7,7_34,7_(33-34),47,48,153,153,7_33,2.1406140614061404,2740.6686356538144,2742.8092497152206,2740.6686356538144,2740.6686356538144
96,COMP_M,2,2_7,M.USER.APP.2,4,22,178,153,None,4.572357235723572,2772.832362055554,2777.4047192912776,800.0,2772.832362055554
96,COMP_M,2,2_8,2_(7-8),22,21,153,153,2_7,3.520952095209521,2777.4047192912776,2780.925671386487,2777.4047192912776,2777.4047192912776
94,COMP_M,2,2_7,M.USER.APP.2,2,22,195,153,None,4.572357235723572,2809.822071055554,2814.3944282912776,800.0,2809.822071055554
94,COMP_M,2,2_8,2_(7-8),22,21,153,153,2_7,3.520952095209521,2814.3944282912776,2817.915380386487,2814.3944282912776,2814.3944282912776
47,COMP_M,4,4_11,M.USER.APP.4,7,25,169,153,None,3.3594359435943595,2847.146214055554,2850.5056499991483,400.0,2847.146214055554
47,COMP_M,4,4_16,4_(11-16),25,30,153,153,4_11,3.0558055805580557,2850.5056499991483,2853.5614555797065,2850.5056499991483,2850.5056499991483
47,COMP_M,4,4_12,4_(11-12),25,26,153,153,4_11,2.6193619361936196,2850.5056499991483,2853.1250119353417,2850.5056499991483,2850.5056499991483
47,COMP_M,4,4_14,4_(11-14),25,28,153,153,4_11,4.254725472547254,2850.5056499991483,2854.7603754716956,2850.5056499991483,2850.5056499991483
47,COMP_M,4,4_13,4_(12-13),26,27,153,153,4_12,5.972797279727973,2853.1250119353417,2859.09780921507,2853.1250119353417,2853.1250119353417
47,COMP_M,4,4_18,4_(14-18),28,32,153,153,4_14,3.278027802780278,2854.7603754716956,2858.038403274476,2854.7603754716956,2854.7603754716956
47,COMP_M,4,4_15,4_(14-15),28,29,153,153,4_14,2.0973097309730973,2854.7603754716956,2856.8576852026686,2854.7603754716956,2854.7603754716956
47,COMP_M,4,4_17,4_(15-17),29,31,153,153,4_15,4.658165816581658,2856.8576852026686,2861.51585101925,2856.8576852026686,2856.8576852026686
88,COMP_M,6,6_27,M.USER.APP.6,9,42,194,153,None,3.393939393939394,2883.9153890555535,2887.309328449493,700.0,2883.9153890555535
88,COMP_M,6,6_28,6_(27-28),42,43,153,153,6_27,5.891989198919892,2887.309328449493,2893.201317648413,2887.309328449493,2887.309328449493
88,COMP_M,6,6_29,6_(28-29),43,44,153,153,6_28,6.000300030003,2893.201317648413,2899.201617678416,2893.201317648413,2893.201317648413
88,COMP_M,6,6_30,6_(28-30),43,45,153,153,6_28,2.8644864486448647,2893.201317648413,2896.065804097058,2893.201317648413,2893.201317648413
88,COMP_M,6,6_31,6_(28-31),43,46,153,153,6_28,5.935193519351936,2893.201317648413,2899.1365111677646,2893.201317648413,2893.201317648413
88,COMP_M,6,6_32,6_(29-32),44,41,153,153,6_29,4.658265826582658,2899.201617678416,2903.8598835049984,2899.201617678416,2899.201617678416
95,COMP_M,2,2_7,M.USER.APP.2,3,22,172,153,None,4.572357235723572,2920.9050980555535,2925.4774552912772,800.0,2920.9050980555535
95,COMP_M,2,2_8,2_(7-8),22,21,153,153,2_7,3.520952095209521,2925.4774552912772,2928.9984073864866,2925.4774552912772,2925.4774552912772
90,COMP_M,8,8_35,M.USER.APP.8,11,49,199,153,None,3.658865886588659,2957.937000055553,2961.5958659421417,700.0,2957.937000055553
90,COMP_M,8,8_36,8_(35-36),49,50,153,153,8_35,3.637063706370637,2961.5958659421417,2965.2329296485123,2961.5958659421417,2961.5958659421417
90,COMP_M,8,8_37,8_(35-37),49,51,153,153,8_35,5.9183918391839185,2961.5958659421417,2967.514257781326,2961.5958659421417,2961.5958659421417
90,COMP_M,8,8_38,8_(36-38),50,52,153,153,8_36,2.6967696769676968,2965.2329296485123,2967.9296993254798,2965.2329296485123,2965.2329296485123
41,COMP_M,1,1_5,M.USER.APP.1,1,19,196,153,None,4.342334233423342,2995.31090872222,2999.6532429556432,400.0,2995.31090872222
41,COMP_M,1,1_6,1_(5-6),19,20,153,153,1_5,3.645964596459646,2999.6532429556432,3003.299207552103,2999.6532429556432,2999.6532429556432
97,COMP_M,3,3_9,M.USER.APP.3,5,23,194,153,None,2.0613061306130613,3032.230252055553,3034.291558186166,800.0,3032.230252055553
97,COMP_M,3,3_10,3_(9-10),23,24,153,153,3_9,5.02930293029303,3034.291558186166,3039.320861116459,3034.291558186166,3034.291558186166
87,COMP_M,5,5_19,M.USER.APP.5,8,33,187,153,None,2.645964596459646,3069.2257067222204,3071.87167131868,700.0,3069.2257067222204
87,COMP_M,5,5_24,5_(19-24),33,38,153,153,5_19,2.088008800880088,3071.87167131868,3073.9596801195603,3071.87167131868,3071.87167131868
87,COMP_M,5,5_25,5_(19-25),33,39,153,153,5_19,3.326632663266327,3071.87167131868,3075.1983039819465,3071.87167131868,3071.87167131868
87,COMP_M,5,5_20,5_(19-20),33,34,153,153,5_19,5.9812981298129815,3071.87167131868,3077.852969448493,3071.87167131868,3071.87167131868
87,COMP_M,5,5_22,5_(19-22),33,36,153,153,5_19,3.670967096709671,3071.87167131868,3075.54263841539,3071.87167131868,3071.87167131868
87,COMP_M,5,5_26,5_(20-26),34,40,153,153,5_20,2.2708270827082706,3077.852969448493,3080.123796531201,3077.852969448493,3077.852969448493
87,COMP_M,5,5_21,5_(20-21),34,35,153,153,5_20,4.0832083208320835,3077.852969448493,3081.936177769325,3077.852969448493,3077.852969448493
87,COMP_M,5,5_23,5_(20-23),34,37,153,153,5_20,4.345234523452345,3077.852969448493,3082.198203971945,3077.852969448493,3077.852969448493
104,COMP_M,9,9_39,M.USER.APP.9,12,57,197,153,None,4.191819181918192,3106.7049443888873,3110.8967635708054,800.0,3106.7049443888873
104,COMP_M,9,9_40,9_(39-40),57,53,153,153,9_39,2.5602560256025604,3110.8967635708054,3113.457019596408,3110.8967635708054,3110.8967635708054
104,COMP_M,9,9_42,9_(39-42),57,55,153,153,9_39,5.144314431443144,3110.8967635708054,3116.0410780022485,3110.8967635708054,3110.8967635708054
104,COMP_M,9,9_41,9_(40-41),53,54,153,153,9_40,2.1939193919391937,3113.457019596408,3115.650938988347,3113.457019596408,3113.457019596408
104,COMP_M,9,9_43,9_(42-43),55,56,153,153,9_42,5.398239823982398,3116.0410780022485,3121.4393178262308,3116.0410780022485,3116.0410780022485
109,COMP_M,2,2_7,M.USER.APP.2,4,22,178,153,None,4.572357235723572,3143.6946533888877,3148.2670106246114,900.0,3143.6946533888877
