id,type,src,dst,app,latency,message,ctime,size,buffer
331,LINK,7,74,3,10.394004285714285,M.USER.APP.3,2952.1080522593998,2758030,302
375,LINK,196,185,7,49.08760375,M.USER.APP.7,2956.450138333333,4350415,302
374,LINK,190,109,6,54.461505,M.USER.APP.6,2957.2663887500003,2307525,302
248,LINK,100,74,0,34.215528222222225,M.USER.APP.0,2957.6112194166667,1939754,302
325,LINK,74,153,9,37.47923766666667,M.USER.APP.9,2958.6416543999994,4437713,301
376,LINK,197,173,8,57.031902,M.USER.APP.8,2961.031902,3095706,301
335,LINK,109,3,6,32.32964642857143,M.USER.APP.6,2963.030393500001,2307525,301
324,LINK,173,110,8,19.031902,M.USER.APP.8,2966.3311559999993,3095706,301
150,LINK,74,153,3,36.91934333333333,M.USER.APP.3,2968.2774839722224,2758030,301
331,LINK,74,153,3,36.91934333333333,M.USER.APP.3,2969.0356586857138,2758030,301
219,LINK,100,74,7,34.483379444444445,M.USER.APP.7,2970.155021291667,4350415,301
368,LINK,64,7,2,60.5938254,M.USER.APP.2,2976.989709,2969127,301
369,LINK,107,7,2,38.2969127,M.USER.APP.2,2977.4845635,2969127,301
367,LINK,106,15,2,30.2969127,M.USER.APP.2,2977.979418,2969127,301
324,LINK,110,4,8,12.3095706,M.USER.APP.8,2985.3630579999995,3095706,301
254,LINK,185,112,3,54.6895075,M.USER.APP.3,2987.0632512500015,2758030,301
335,LINK,3,7,6,11.121448684210526,M.USER.APP.6,2995.3600399285724,2307525,300
324,LINK,4,7,8,5.171983666666667,M.USER.APP.8,2997.6726285999994,3095706,300
378,LINK,169,112,0,72.4849385,M.USER.APP.0,3000,1939754,301
379,LINK,196,185,1,49.0304315,M.USER.APP.1,3000,4121726,302
380,LINK,195,175,2,40.989709,M.USER.APP.2,3000,2969127,303
381,LINK,172,64,2,76.989709,M.USER.APP.2,3000,2969127,304
382,LINK,178,107,2,77.4845635,M.USER.APP.2,3000,2969127,305
383,LINK,194,190,3,28.6895075,M.USER.APP.3,3000,2758030,306
384,LINK,196,185,3,48.6895075,M.USER.APP.3,3000,2758030,307
385,LINK,169,112,4,72.99310725,M.USER.APP.4,3000,3972429,308
386,LINK,187,112,5,32.99545466666667,M.USER.APP.5,3000,2986364,309
387,LINK,194,190,6,28.57688125,M.USER.APP.6,3000,2307525,310
388,LINK,198,196,7,56.450138333333335,M.USER.APP.7,3000,4350415,311
389,LINK,199,197,8,61.031902,M.USER.APP.8,3000,3095706,312
390,LINK,197,173,9,57.47923766666667,M.USER.APP.9,3000,4437713,313
