id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
60,COMP_M,4,4_16,4_(11-16),24,29,153,153,4_11,3.0558055805580557,3591.5527926658124,3594.6085982463705,3591.5527926658124,3591.5527926658124
60,COMP_M,4,4_12,4_(11-12),24,25,153,153,4_11,2.6193619361936196,3591.5527926658124,3594.172154602006,3591.5527926658124,3591.5527926658124
60,COMP_M,4,4_14,4_(11-14),24,27,153,153,4_11,4.254725472547254,3591.5527926658124,3595.8075181383597,3591.5527926658124,3591.5527926658124
60,COMP_M,4,4_13,4_(12-13),25,26,153,153,4_12,5.972797279727973,3594.172154602006,3600.144951881734,3594.172154602006,3594.172154602006
60,COMP_M,4,4_18,4_(14-18),27,31,153,153,4_14,3.278027802780278,3595.8075181383597,3599.08554594114,3595.8075181383597,3595.8075181383597
60,COMP_M,4,4_15,4_(14-15),27,28,153,153,4_14,2.0973097309730973,3595.8075181383597,3597.9048278693326,3595.8075181383597,3595.8075181383597
60,COMP_M,4,4_17,4_(15-17),28,30,153,153,4_15,4.658165816581658,3597.9048278693326,3602.562993685914,3597.9048278693326,3597.9048278693326
121,COMP_M,2,2_7,M.USER.APP.2,3,21,172,153,None,4.572357235723572,3625.183065722218,3629.755422957942,1000.0,3625.183065722218
121,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,3629.755422957942,3633.2763750531512,3629.755422957942,3629.755422957942
114,COMP_M,6,6_27,M.USER.APP.6,9,41,194,153,None,3.393939393939394,3661.9522407222175,3665.346180116157,900.0,3661.9522407222175
114,COMP_M,6,6_28,6_(27-28),41,42,153,153,6_27,5.891989198919892,3665.346180116157,3671.238169315077,3665.346180116157,3665.346180116157
114,COMP_M,6,6_29,6_(28-29),42,43,153,153,6_28,6.000300030003,3671.238169315077,3677.23846934508,3671.238169315077,3671.238169315077
114,COMP_M,6,6_30,6_(28-30),42,44,153,153,6_28,2.8644864486448647,3671.238169315077,3674.102655763722,3671.238169315077,3671.238169315077
114,COMP_M,6,6_31,6_(28-31),42,45,153,153,6_28,5.935193519351936,3671.238169315077,3677.1733628344286,3671.238169315077,3671.238169315077
114,COMP_M,6,6_32,6_(29-32),43,40,153,153,6_29,4.658265826582658,3677.23846934508,3681.8967351716624,3677.23846934508,3677.23846934508
116,COMP_M,8,8_35,M.USER.APP.8,11,48,199,153,None,3.658865886588659,3698.9841427222173,3702.6430086088058,900.0,3698.9841427222173
116,COMP_M,8,8_36,8_(35-36),48,49,153,153,8_35,3.637063706370637,3702.6430086088058,3706.2800723151763,3702.6430086088058,3702.6430086088058
116,COMP_M,8,8_37,8_(35-37),48,50,153,153,8_35,5.9183918391839185,3702.6430086088058,3708.56140044799,3702.6430086088058,3702.6430086088058
116,COMP_M,8,8_38,8_(36-38),49,51,153,153,8_36,2.6967696769676968,3706.2800723151763,3708.976841992144,3706.2800723151763,3706.2800723151763
100,COMP_M,5,5_19,M.USER.APP.5,8,32,187,153,None,2.645964596459646,3735.979597388884,3738.6255619853437,800.0,3735.979597388884
100,COMP_M,5,5_24,5_(19-24),32,37,153,153,5_19,2.088008800880088,3738.6255619853437,3740.713570786224,3738.6255619853437,3738.6255619853437
100,COMP_M,5,5_25,5_(19-25),32,38,153,153,5_19,3.326632663266327,3738.6255619853437,3741.95219464861,3738.6255619853437,3738.6255619853437
100,COMP_M,5,5_20,5_(19-20),32,33,153,153,5_19,5.9812981298129815,3738.6255619853437,3744.6068601151565,3738.6255619853437,3738.6255619853437
100,COMP_M,5,5_22,5_(19-22),32,35,153,153,5_19,3.670967096709671,3738.6255619853437,3742.2965290820534,3738.6255619853437,3738.6255619853437
100,COMP_M,5,5_26,5_(20-26),33,39,153,153,5_20,2.2708270827082706,3744.6068601151565,3746.877687197865,3744.6068601151565,3744.6068601151565
100,COMP_M,5,5_21,5_(20-21),33,34,153,153,5_20,4.0832083208320835,3744.6068601151565,3748.6900684359885,3744.6068601151565,3744.6068601151565
100,COMP_M,5,5_23,5_(20-23),33,36,153,153,5_20,4.345234523452345,3744.6068601151565,3748.9520946386087,3744.6068601151565,3744.6068601151565
54,COMP_M,1,1_5,M.USER.APP.1,1,18,196,153,None,4.342334233423342,3773.3535060555505,3777.6958402889736,500.0,3773.3535060555505
54,COMP_M,1,1_6,1_(5-6),18,19,153,153,1_5,3.645964596459646,3777.6958402889736,3781.3418048854332,3777.6958402889736,3777.6958402889736
123,COMP_M,3,3_9,M.USER.APP.3,5,22,194,153,None,2.0613061306130613,3810.2728493888844,3812.3341555194975,1000.0,3810.2728493888844
123,COMP_M,3,3_10,3_(9-10),22,23,153,153,3_9,5.02930293029303,3812.3341555194975,3817.3634584497904,3812.3341555194975,3812.3341555194975
135,COMP_M,2,2_7,M.USER.APP.2,4,21,178,153,None,4.572357235723572,3847.262558388884,3851.8349156246077,1100.0,3847.262558388884
135,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,3851.8349156246077,3855.355867719817,3851.8349156246077,3851.8349156246077
133,COMP_M,2,2_7,M.USER.APP.2,2,21,195,153,None,4.572357235723572,3884.2522673888834,3888.824624624607,1100.0,3884.2522673888834
133,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,3888.824624624607,3892.3455767198166,3888.824624624607,3888.824624624607
130,COMP_M,9,9_39,M.USER.APP.9,12,56,197,153,None,4.191819181918192,3921.7315050555494,3925.9233242374676,1000.0,3921.7315050555494
130,COMP_M,9,9_40,9_(39-40),56,52,153,153,9_39,2.5602560256025604,3925.9233242374676,3928.48358026307,3925.9233242374676,3925.9233242374676
130,COMP_M,9,9_42,9_(39-42),56,54,153,153,9_39,5.144314431443144,3925.9233242374676,3931.0676386689106,3925.9233242374676,3925.9233242374676
130,COMP_M,9,9_41,9_(40-41),52,53,153,153,9_40,2.1939193919391937,3928.48358026307,3930.6774996550093,3928.48358026307,3928.48358026307
130,COMP_M,9,9_43,9_(42-43),54,55,153,153,9_42,5.398239823982398,3931.0676386689106,3936.465878492893,3931.0676386689106,3931.0676386689106
66,COMP_M,0,0_0,M.USER.APP.0,0,13,169,153,None,3.874687468746875,3958.378089722216,3962.2527771909627,600.0,3958.378089722216
66,COMP_M,0,0_1,0_(0-1),13,14,153,153,0_0,5.017101710171017,3962.2527771909627,3967.269878901134,3962.2527771909627,3962.2527771909627
66,COMP_M,0,0_3,0_(0-3),13,16,153,153,0_0,5.815981598159816,3962.2527771909627,3968.0687587891225,3962.2527771909627,3962.2527771909627
66,COMP_M,0,0_2,0_(1-2),14,15,153,153,0_1,3.855885588558856,3967.269878901134,3971.1257644896928,3967.269878901134,3967.269878901134
66,COMP_M,0,0_4,0_(1-4),14,17,153,153,0_1,5.569056905690569,3967.269878901134,3972.8389358068243,3967.269878901134,3967.269878901134
134,COMP_M,2,2_7,M.USER.APP.2,3,21,172,153,None,4.572357235723572,3995.3677987222163,3999.94015595794,1100.0,3995.3677987222163
134,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,3999.94015595794,4003.4611080531495,3999.94015595794,3999.94015595794
127,COMP_M,6,6_27,M.USER.APP.6,9,41,194,153,None,3.393939393939394,4032.1369737222158,4035.5309131161553,1000.0,4032.1369737222158
127,COMP_M,6,6_28,6_(27-28),41,42,153,153,6_27,5.891989198919892,4035.5309131161553,4041.422902315075,4035.5309131161553,4035.5309131161553
127,COMP_M,6,6_29,6_(28-29),42,43,153,153,6_28,6.000300030003,4041.422902315075,4047.423202345078,4041.422902315075,4041.422902315075
127,COMP_M,6,6_30,6_(28-30),42,44,153,153,6_28,2.8644864486448647,4041.422902315075,4044.28738876372,4041.422902315075,4041.422902315075
127,COMP_M,6,6_31,6_(28-31),42,45,153,153,6_28,5.935193519351936,4041.422902315075,4047.358095834427,4041.422902315075,4041.422902315075
127,COMP_M,6,6_32,6_(29-32),43,40,153,153,6_29,4.658265826582658,4047.423202345078,4052.0814681716606,4047.423202345078,4047.423202345078
59,COMP_M,3,3_9,M.USER.APP.3,6,22,196,153,None,2.0613061306130613,4069.0563170555497,4071.1176231861627,500.0,4069.0563170555497
59,COMP_M,3,3_10,3_(9-10),22,23,153,153,3_9,5.02930293029303,4071.1176231861627,4076.1469261164557,4071.1176231861627,4071.1176231861627
129,COMP_M,8,8_35,M.USER.APP.8,11,48,199,153,None,3.658865886588659,4106.088219055549,4109.747084942138,1000.0,4106.088219055549
129,COMP_M,8,8_36,8_(35-36),48,49,153,153,8_35,3.637063706370637,4109.747084942138,4113.384148648509,4109.747084942138,4109.747084942138
129,COMP_M,8,8_37,8_(35-37),48,50,153,153,8_35,5.9183918391839185,4109.747084942138,4115.665476781322,4109.747084942138,4109.747084942138
129,COMP_M,8,8_38,8_(36-38),49,51,153,153,8_36,2.6967696769676968,4113.384148648509,4116.080918325477,4113.384148648509,4113.384148648509
113,COMP_M,5,5_19,M.USER.APP.5,8,32,187,153,None,2.645964596459646,4143.083673722216,4145.729638318676,900.0,4143.083673722216
113,COMP_M,5,5_24,5_(19-24),32,37,153,153,5_19,2.088008800880088,4145.729638318676,4147.817647119556,4145.729638318676,4145.729638318676
113,COMP_M,5,5_25,5_(19-25),32,38,153,153,5_19,3.326632663266327,4145.729638318676,4149.056270981942,4145.729638318676,4145.729638318676
113,COMP_M,5,5_20,5_(19-20),32,33,153,153,5_19,5.9812981298129815,4145.729638318676,4151.710936448489,4145.729638318676,4145.729638318676
113,COMP_M,5,5_22,5_(19-22),32,35,153,153,5_19,3.670967096709671,4145.729638318676,4149.400605415385,4145.729638318676,4145.729638318676
113,COMP_M,5,5_26,5_(20-26),33,39,153,153,5_20,2.2708270827082706,4151.710936448489,4153.9817635311965,4151.710936448489,4151.710936448489
113,COMP_M,5,5_21,5_(20-21),33,34,153,153,5_20,4.0832083208320835,4151.710936448489,4155.794144769321,4151.710936448489,4151.710936448489
113,COMP_M,5,5_23,5_(20-23),33,36,153,153,5_20,4.345234523452345,4151.710936448489,4156.056170971941,4151.710936448489,4151.710936448489
148,COMP_M,2,2_7,M.USER.APP.2,4,21,178,153,None,4.572357235723572,4180.073382722216,4184.645739957939,1200.0,4180.073382722216
148,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,4184.645739957939,4188.166692053149,4184.645739957939,4184.645739957939
136,COMP_M,3,3_9,M.USER.APP.3,5,22,194,153,None,2.0613061306130613,4216.9927260555505,4219.054032186164,1100.0,4216.9927260555505
136,COMP_M,3,3_10,3_(9-10),22,23,153,153,3_9,5.02930293029303,4219.054032186164,4224.0833351164565,4219.054032186164,4219.054032186164
146,COMP_M,2,2_7,M.USER.APP.2,2,21,195,153,None,4.572357235723572,4253.98243505555,4258.554792291274,1200.0,4253.98243505555
146,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,4258.554792291274,4262.075744386483,4258.554792291274,4258.554792291274
73,COMP_M,4,4_11,M.USER.APP.4,7,24,169,153,None,3.3594359435943595,4291.30657805555,4294.6660139991445,600.0,4291.30657805555
73,COMP_M,4,4_16,4_(11-16),24,29,153,153,4_11,3.0558055805580557,4294.6660139991445,4297.721819579702,4294.6660139991445,4294.6660139991445
73,COMP_M,4,4_12,4_(11-12),24,25,153,153,4_11,2.6193619361936196,4294.6660139991445,4297.285375935338,4294.6660139991445,4294.6660139991445
73,COMP_M,4,4_14,4_(11-14),24,27,153,153,4_11,4.254725472547254,4294.6660139991445,4298.920739471691,4294.6660139991445,4294.6660139991445
73,COMP_M,4,4_13,4_(12-13),25,26,153,153,4_12,5.972797279727973,4297.285375935338,4303.258173215067,4297.285375935338,4297.285375935338
73,COMP_M,4,4_18,4_(14-18),27,31,153,153,4_14,3.278027802780278,4298.920739471691,4302.198767274472,4298.920739471691,4298.920739471691
73,COMP_M,4,4_15,4_(14-15),27,28,153,153,4_14,2.0973097309730973,4298.920739471691,4301.018049202665,4298.920739471691,4298.920739471691
73,COMP_M,4,4_17,4_(15-17),28,30,153,153,4_15,4.658165816581658,4301.018049202665,4305.676215019246,4301.018049202665,4301.018049202665
147,COMP_M,2,2_7,M.USER.APP.2,3,21,172,153,None,4.572357235723572,4328.296287055549,4332.868644291273,1200.0,4328.296287055549
147,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,4332.868644291273,4336.3895963864825,4332.868644291273,4332.868644291273
143,COMP_M,9,9_39,M.USER.APP.9,12,56,197,153,None,4.191819181918192,4365.775524722217,4369.967343904135,1100.0,4365.775524722217
143,COMP_M,9,9_40,9_(39-40),56,52,153,153,9_39,2.5602560256025604,4369.967343904135,4372.527599929738,4369.967343904135,4369.967343904135
143,COMP_M,9,9_42,9_(39-42),56,54,153,153,9_39,5.144314431443144,4369.967343904135,4375.111658335579,4369.967343904135,4369.967343904135
143,COMP_M,9,9_41,9_(40-41),52,53,153,153,9_40,2.1939193919391937,4372.527599929738,4374.721519321677,4372.527599929738,4372.527599929738
143,COMP_M,9,9_43,9_(42-43),54,55,153,153,9_42,5.398239823982398,4375.111658335579,4380.509898159561,4375.111658335579,4375.111658335579
140,COMP_M,6,6_27,M.USER.APP.6,9,41,194,153,None,3.393939393939394,4402.544699722217,4405.938639116156,1100.0,4402.544699722217
140,COMP_M,6,6_28,6_(27-28),41,42,153,153,6_27,5.891989198919892,4405.938639116156,4411.830628315076,4405.938639116156,4405.938639116156
140,COMP_M,6,6_29,6_(28-29),42,43,153,153,6_28,6.000300030003,4411.830628315076,4417.830928345079,4411.830628315076,4411.830628315076
140,COMP_M,6,6_30,6_(28-30),42,44,153,153,6_28,2.8644864486448647,4411.830628315076,4414.695114763721,4411.830628315076,4411.830628315076
140,COMP_M,6,6_31,6_(28-31),42,45,153,153,6_28,5.935193519351936,4411.830628315076,4417.765821834428,4411.830628315076,4411.830628315076
140,COMP_M,6,6_32,6_(29-32),43,40,153,153,6_29,4.658265826582658,4417.830928345079,4422.489194171661,4417.830928345079,4417.830928345079
63,COMP_M,7,7_33,M.USER.APP.7,10,46,198,153,None,4.825982598259826,4439.99483805555,4444.820820653809,500.0,4439.99483805555
63,COMP_M,7,7_34,7_(33-34),46,47,153,153,7_33,2.1406140614061404,4444.820820653809,4446.961434715216,4444.820820653809,4444.820820653809
142,COMP_M,8,8_35,M.USER.APP.8,11,48,199,153,None,3.658865886588659,4477.026740055551,4480.68560594214,1100.0,4477.026740055551
142,COMP_M,8,8_36,8_(35-36),48,49,153,153,8_35,3.637063706370637,4480.68560594214,4484.322669648511,4480.68560594214,4480.68560594214
142,COMP_M,8,8_37,8_(35-37),48,50,153,153,8_35,5.9183918391839185,4480.68560594214,4486.603997781323,4480.68560594214,4480.68560594214
142,COMP_M,8,8_38,8_(36-38),49,51,153,153,8_36,2.6967696769676968,4484.322669648511,4487.019439325479,4484.322669648511,4484.322669648511
67,COMP_M,1,1_5,M.USER.APP.1,1,18,196,153,None,4.342334233423342,4514.400648722217,4518.74298295564,600.0,4514.400648722217
67,COMP_M,1,1_6,1_(5-6),18,19,153,153,1_5,3.645964596459646,4518.74298295564,4522.3889475521,4518.74298295564,4518.74298295564
161,COMP_M,2,2_7,M.USER.APP.2,4,21,178,153,None,4.572357235723572,4551.390357722217,4555.962714957941,1300.0,4551.390357722217
161,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,4555.962714957941,4559.48366705315,4555.962714957941,4555.962714957941
149,COMP_M,3,3_9,M.USER.APP.3,5,22,194,153,None,2.0613061306130613,4588.30970105555,4590.371007186163,1200.0,4588.30970105555
149,COMP_M,3,3_10,3_(9-10),22,23,153,153,3_9,5.02930293029303,4590.371007186163,4595.400310116456,4590.371007186163,4590.371007186163
159,COMP_M,2,2_7,M.USER.APP.2,2,21,195,153,None,4.572357235723572,4625.29941005555,4629.8717672912735,1300.0,4625.29941005555
159,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,4629.8717672912735,4633.392719386483,4629.8717672912735,4629.8717672912735
126,COMP_M,5,5_19,M.USER.APP.5,8,32,187,153,None,2.645964596459646,4662.294864722217,4664.940829318677,1000.0,4662.294864722217
126,COMP_M,5,5_24,5_(19-24),32,37,153,153,5_19,2.088008800880088,4664.940829318677,4667.028838119557,4664.940829318677,4664.940829318677
126,COMP_M,5,5_25,5_(19-25),32,38,153,153,5_19,3.326632663266327,4664.940829318677,4668.267461981944,4664.940829318677,4664.940829318677
126,COMP_M,5,5_20,5_(19-20),32,33,153,153,5_19,5.9812981298129815,4664.940829318677,4670.92212744849,4664.940829318677,4664.940829318677
126,COMP_M,5,5_22,5_(19-22),32,35,153,153,5_19,3.670967096709671,4664.940829318677,4668.611796415386,4664.940829318677,4664.940829318677
126,COMP_M,5,5_26,5_(20-26),33,39,153,153,5_20,2.2708270827082706,4670.92212744849,4673.192954531198,4670.92212744849,4670.92212744849
126,COMP_M,5,5_21,5_(20-21),33,34,153,153,5_20,4.0832083208320835,4670.92212744849,4675.005335769322,4670.92212744849,4670.92212744849
126,COMP_M,5,5_23,5_(20-23),33,36,153,153,5_20,4.345234523452345,4670.92212744849,4675.267361971943,4670.92212744849,4670.92212744849
160,COMP_M,2,2_7,M.USER.APP.2,3,21,172,153,None,4.572357235723572,4699.284573722218,4703.856930957942,1300.0,4699.284573722218
160,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,4703.856930957942,4707.377883053151,4703.856930957942,4703.856930957942
156,COMP_M,9,9_39,M.USER.APP.9,12,56,197,153,None,4.191819181918192,4736.763811388884,4740.955630570803,1200.0,4736.763811388884
156,COMP_M,9,9_40,9_(39-40),56,52,153,153,9_39,2.5602560256025604,4740.955630570803,4743.515886596406,4740.955630570803,4740.955630570803
156,COMP_M,9,9_42,9_(39-42),56,54,153,153,9_39,5.144314431443144,4740.955630570803,4746.099945002246,4740.955630570803,4740.955630570803
156,COMP_M,9,9_41,9_(40-41),52,53,153,153,9_40,2.1939193919391937,4743.515886596406,4745.709805988345,4743.515886596406,4743.515886596406
156,COMP_M,9,9_43,9_(42-43),54,55,153,153,9_42,5.398239823982398,4746.099945002246,4751.498184826229,4746.099945002246,4746.099945002246
79,COMP_M,0,0_0,M.USER.APP.0,0,13,169,153,None,3.874687468746875,4773.410396055551,4777.285083524298,700.0,4773.410396055551
79,COMP_M,0,0_1,0_(0-1),13,14,153,153,0_0,5.017101710171017,4777.285083524298,4782.302185234469,4777.285083524298,4777.285083524298
79,COMP_M,0,0_3,0_(0-3),13,16,153,153,0_0,5.815981598159816,4777.285083524298,4783.101065122458,4777.285083524298,4777.285083524298
79,COMP_M,0,0_2,0_(1-2),14,15,153,153,0_1,3.855885588558856,4782.302185234469,4786.158070823028,4782.302185234469,4782.302185234469
79,COMP_M,0,0_4,0_(1-4),14,17,153,153,0_1,5.569056905690569,4782.302185234469,4787.87124214016,4782.302185234469,4782.302185234469
153,COMP_M,6,6_27,M.USER.APP.6,9,41,194,153,None,3.393939393939394,4810.179571055552,4813.573510449491,1200.0,4810.179571055552
153,COMP_M,6,6_28,6_(27-28),41,42,153,153,6_27,5.891989198919892,4813.573510449491,4819.4654996484105,4813.573510449491,4813.573510449491
153,COMP_M,6,6_29,6_(28-29),42,43,153,153,6_28,6.000300030003,4819.4654996484105,4825.4657996784135,4819.4654996484105,4819.4654996484105
153,COMP_M,6,6_30,6_(28-30),42,44,153,153,6_28,2.8644864486448647,4819.4654996484105,4822.329986097056,4819.4654996484105,4819.4654996484105
153,COMP_M,6,6_31,6_(28-31),42,45,153,153,6_28,5.935193519351936,4819.4654996484105,4825.400693167762,4819.4654996484105,4819.4654996484105
153,COMP_M,6,6_32,6_(29-32),43,40,153,153,6_29,4.658265826582658,4825.4657996784135,4830.124065504996,4825.4657996784135,4825.4657996784135
155,COMP_M,8,8_35,M.USER.APP.8,11,48,199,153,None,3.658865886588659,4847.211473055551,4850.87033894214,1200.0,4847.211473055551
155,COMP_M,8,8_36,8_(35-36),48,49,153,153,8_35,3.637063706370637,4850.87033894214,4854.507402648511,4850.87033894214,4850.87033894214
155,COMP_M,8,8_37,8_(35-37),48,50,153,153,8_35,5.9183918391839185,4850.87033894214,4856.7887307813235,4850.87033894214,4850.87033894214
155,COMP_M,8,8_38,8_(36-38),49,51,153,153,8_36,2.6967696769676968,4854.507402648511,4857.204172325479,4854.507402648511,4854.507402648511
72,COMP_M,3,3_9,M.USER.APP.3,6,22,196,153,None,2.0613061306130613,4884.130816388884,4886.192122519497,600.0,4884.130816388884
72,COMP_M,3,3_10,3_(9-10),22,23,153,153,3_9,5.02930293029303,4886.192122519497,4891.22142544979,4886.192122519497,4886.192122519497
174,COMP_M,2,2_7,M.USER.APP.2,4,21,178,153,None,4.572357235723572,4921.120525388884,4925.692882624608,1400.0,4921.120525388884
174,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,4925.692882624608,4929.213834719817,4925.692882624608,4925.692882624608
172,COMP_M,2,2_7,M.USER.APP.2,2,21,195,153,None,4.572357235723572,4958.110234388885,4962.682591624609,1400.0,4958.110234388885
172,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,4962.682591624609,4966.203543719818,4962.682591624609,4962.682591624609
162,COMP_M,3,3_9,M.USER.APP.3,5,22,194,153,None,2.0613061306130613,4995.029577722218,4997.090883852831,1300.0,4995.029577722218
162,COMP_M,3,3_10,3_(9-10),22,23,153,153,3_9,5.02930293029303,4997.090883852831,5002.120186783124,4997.090883852831,4997.090883852831
86,COMP_M,4,4_11,M.USER.APP.4,7,24,169,153,None,3.3594359435943595,5032.353720722218,5035.713156665813,700.0,5032.353720722218
86,COMP_M,4,4_16,4_(11-16),24,29,153,153,4_11,3.0558055805580557,5035.713156665813,5038.76896224637,5035.713156665813,5035.713156665813
86,COMP_M,4,4_12,4_(11-12),24,25,153,153,4_11,2.6193619361936196,5035.713156665813,5038.3325186020065,5035.713156665813,5035.713156665813
86,COMP_M,4,4_14,4_(11-14),24,27,153,153,4_11,4.254725472547254,5035.713156665813,5039.9678821383595,5035.713156665813,5035.713156665813
86,COMP_M,4,4_13,4_(12-13),25,26,153,153,4_12,5.972797279727973,5038.3325186020065,5044.305315881735,5038.3325186020065,5038.3325186020065
86,COMP_M,4,4_18,4_(14-18),27,31,153,153,4_14,3.278027802780278,5039.9678821383595,5043.24590994114,5039.9678821383595,5039.9678821383595
86,COMP_M,4,4_15,4_(14-15),27,28,153,153,4_14,2.0973097309730973,5039.9678821383595,5042.065191869333,5039.9678821383595,5039.9678821383595
86,COMP_M,4,4_17,4_(15-17),28,30,153,153,4_15,4.658165816581658,5042.065191869333,5046.723357685914,5042.065191869333,5042.065191869333
173,COMP_M,2,2_7,M.USER.APP.2,3,21,172,153,None,4.572357235723572,5069.3434297222175,5073.915786957941,1400.0,5069.3434297222175
173,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,5073.915786957941,5077.436739053151,5073.915786957941,5073.915786957941
169,COMP_M,9,9_39,M.USER.APP.9,12,56,197,153,None,4.191819181918192,5106.822667388885,5111.0144865708035,1300.0,5106.822667388885
169,COMP_M,9,9_40,9_(39-40),56,52,153,153,9_39,2.5602560256025604,5111.0144865708035,5113.574742596406,5111.0144865708035,5111.0144865708035
169,COMP_M,9,9_42,9_(39-42),56,54,153,153,9_39,5.144314431443144,5111.0144865708035,5116.158801002247,5111.0144865708035,5111.0144865708035
169,COMP_M,9,9_41,9_(40-41),52,53,153,153,9_40,2.1939193919391937,5113.574742596406,5115.768661988345,5113.574742596406,5113.574742596406
169,COMP_M,9,9_43,9_(42-43),54,55,153,153,9_42,5.398239823982398,5116.158801002247,5121.557040826229,5116.158801002247,5116.158801002247
139,COMP_M,5,5_19,M.USER.APP.5,8,32,187,153,None,2.645964596459646,5143.818122055552,5146.464086652011,1100.0,5143.818122055552
139,COMP_M,5,5_24,5_(19-24),32,37,153,153,5_19,2.088008800880088,5146.464086652011,5148.552095452891,5146.464086652011,5146.464086652011
139,COMP_M,5,5_25,5_(19-25),32,38,153,153,5_19,3.326632663266327,5146.464086652011,5149.790719315278,5146.464086652011,5146.464086652011
139,COMP_M,5,5_20,5_(19-20),32,33,153,153,5_19,5.9812981298129815,5146.464086652011,5152.445384781824,5146.464086652011,5146.464086652011
139,COMP_M,5,5_22,5_(19-22),32,35,153,153,5_19,3.670967096709671,5146.464086652011,5150.135053748721,5146.464086652011,5146.464086652011
139,COMP_M,5,5_26,5_(20-26),33,39,153,153,5_20,2.2708270827082706,5152.445384781824,5154.716211864532,5152.445384781824,5152.445384781824
139,COMP_M,5,5_21,5_(20-21),33,34,153,153,5_20,4.0832083208320835,5152.445384781824,5156.5285931026565,5152.445384781824,5152.445384781824
139,COMP_M,5,5_23,5_(20-23),33,36,153,153,5_20,4.345234523452345,5152.445384781824,5156.790619305277,5152.445384781824,5152.445384781824
166,COMP_M,6,6_27,M.USER.APP.6,9,41,194,153,None,3.393939393939394,5180.587297055552,5183.981236449491,1300.0,5180.587297055552
166,COMP_M,6,6_28,6_(27-28),41,42,153,153,6_27,5.891989198919892,5183.981236449491,5189.873225648411,5183.981236449491,5183.981236449491
166,COMP_M,6,6_29,6_(28-29),42,43,153,153,6_28,6.000300030003,5189.873225648411,5195.873525678414,5189.873225648411,5189.873225648411
166,COMP_M,6,6_30,6_(28-30),42,44,153,153,6_28,2.8644864486448647,5189.873225648411,5192.737712097056,5189.873225648411,5189.873225648411
166,COMP_M,6,6_31,6_(28-31),42,45,153,153,6_28,5.935193519351936,5189.873225648411,5195.808419167763,5189.873225648411,5189.873225648411
166,COMP_M,6,6_32,6_(29-32),43,40,153,153,6_29,4.658265826582658,5195.873525678414,5200.531791504996,5195.873525678414,5195.873525678414
187,COMP_M,2,2_7,M.USER.APP.2,4,21,178,153,None,4.572357235723572,5217.5770060555515,5222.149363291275,1500.0,5217.5770060555515
187,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,5222.149363291275,5225.670315386485,5222.149363291275,5222.149363291275
76,COMP_M,7,7_33,M.USER.APP.7,10,46,198,153,None,4.825982598259826,5255.027144388885,5259.853126987145,600.0,5255.027144388885
76,COMP_M,7,7_34,7_(33-34),46,47,153,153,7_33,2.1406140614061404,5259.853126987145,5261.993741048551,5259.853126987145,5259.853126987145
185,COMP_M,2,2_7,M.USER.APP.2,2,21,195,153,None,4.572357235723572,5292.016853388886,5296.58921062461,1500.0,5292.016853388886
185,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,5296.58921062461,5300.1101627198195,5296.58921062461,5296.58921062461
168,COMP_M,8,8_35,M.USER.APP.8,11,48,199,153,None,3.658865886588659,5329.048755388887,5332.7076212754755,1300.0,5329.048755388887
168,COMP_M,8,8_36,8_(35-36),48,49,153,153,8_35,3.637063706370637,5332.7076212754755,5336.3446849818465,5332.7076212754755,5332.7076212754755
168,COMP_M,8,8_37,8_(35-37),48,50,153,153,8_35,5.9183918391839185,5332.7076212754755,5338.626013114659,5332.7076212754755,5332.7076212754755
168,COMP_M,8,8_38,8_(36-38),49,51,153,153,8_36,2.6967696769676968,5336.3446849818465,5339.0414546588145,5336.3446849818465,5336.3446849818465
186,COMP_M,2,2_7,M.USER.APP.2,3,21,172,153,None,4.572357235723572,5366.0384643888865,5370.61082162461,1500.0,5366.0384643888865
186,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,5370.61082162461,5374.13177371982,5370.61082162461,5370.61082162461
92,COMP_M,0,0_0,M.USER.APP.0,0,13,169,153,None,3.874687468746875,5402.6850490555535,5406.5597365243,800.0,5402.6850490555535
92,COMP_M,0,0_1,0_(0-1),13,14,153,153,0_0,5.017101710171017,5406.5597365243,5411.576838234471,5406.5597365243,5406.5597365243
